match_id,summoner_name,champion_id,win
EUW1_7184143437,Mighty Mouse G,14,False
EUW1_7184143437,Rhilech,104,False
EUW1_7184143437,sicarios wolorz,910,False
EUW1_7184143437,Seelamev2,42,False
EUW1_7184143437,little Iulu,117,False
EUW1_7184143437,Midgard Phoenix,150,True
EUW1_7184143437,KOBZZ FULL FOCUS,60,True
EUW1_7184143437,faker baIIsack,134,True
EUW1_7184143437,Skillshot Lander,81,True
EUW1_7184143437,Kamiloo,78,True
EUW1_7187048881,TOPIrrelevant,150,True
EUW1_7187048881,Wakefulstrom,76,True
EUW1_7187048881,,142,True
EUW1_7187048881,,42,True
EUW1_7187048881,Bibiboop,111,True
EUW1_7187048881,andmelden,5,False
EUW1_7187048881,We Windooows,20,False
EUW1_7187048881,AtZed,238,False
EUW1_7187048881,c0st0m,115,False
EUW1_7187048881,Tesco Meal Deal,89,False
EUW1_7184701162,AKALIKING3251,84,True
EUW1_7184701162,Nasser3,62,True
EUW1_7184701162,CHUPOCOPTERO,157,True
EUW1_7184701162,nafkelah5,145,True
EUW1_7184701162,TR1CKYM4DL1K1,37,True
EUW1_7184701162,SPLINTER PRIME,76,False
EUW1_7184701162,Łanz,427,False
EUW1_7184701162,Plαnk,41,False
EUW1_7184701162,ADC213453,222,False
EUW1_7184701162,r8y1Y8U3F1h5,111,False
EUW1_7187696798,TheShygenda,17,True
EUW1_7187696798,DETDERT TWITCHTV,104,True
EUW1_7187696798,veycem00217,777,True
EUW1_7187696798,EijiDate13,51,True
EUW1_7187696798,Myrtus,518,True
EUW1_7187696798,Cabex,9,False
EUW1_7187696798,Eonox,33,False
EUW1_7187696798,Captain AmerEika,222,False
EUW1_7187696798,Sayn CHOKBAR 1,42,False
EUW1_7187696798,Walid Georgey,111,False
EUW1_7186239473,Gaethan,24,True
EUW1_7186239473,Rhilech,234,True
EUW1_7186239473,Hollywood Matze,134,True
EUW1_7186239473,adriano30,81,True
EUW1_7186239473,Amelda,432,True
EUW1_7186239473,Bobsik,86,False
EUW1_7186239473,no micro jgler,62,False
EUW1_7186239473,QloTrGeSdV,517,False
EUW1_7186239473,vzz3,51,False
EUW1_7186239473,Asxavipi,99,False
EUW1_7187853839,Twendddy,57,True
EUW1_7187853839,TTV BAASHH,72,True
EUW1_7187853839,FireAscept,58,True
EUW1_7187853839,INT Abow,115,True
EUW1_7187853839,,40,True
EUW1_7187853839,,420,False
EUW1_7187853839,xiang yang hua,234,False
EUW1_7187853839,SOLNEX,157,False
EUW1_7187853839,pdfile janna,147,False
EUW1_7187853839,DelGro,161,False
EUW1_7187217014,Virgin Radio,777,True
EUW1_7187217014,Wakefulstrom,59,True
EUW1_7187217014,Yasuo Slayer,897,True
EUW1_7187217014,Kenal,115,True
EUW1_7187217014,,555,True
EUW1_7187217014,BJK Kuti,98,False
EUW1_7187217014,OLEG INSEC,62,False
EUW1_7187217014,Lwaq,246,False
EUW1_7187217014,,22,False
EUW1_7187217014,Shawi Katami,526,False
EUW1_7186631387,FIGHT FIGHT,150,False
EUW1_7186631387,Zwickl,104,False
EUW1_7186631387,MurieljNvQfF,54,False
EUW1_7186631387,TakeSet sama,30,False
EUW1_7186631387,Big Smile,432,False
EUW1_7186631387,QuGee,80,True
EUW1_7186631387,Classy Femboy,60,True
EUW1_7186631387,,22,True
EUW1_7186631387,ÂDC2k17,166,True
EUW1_7186631387,sexysurferboy,43,True
EUW1_7184906365,Gengero,27,False
EUW1_7184906365,9184018,17,False
EUW1_7184906365,you are a human,901,False
EUW1_7184906365,g plus d ame,79,False
EUW1_7184906365,Redstrike,81,False
EUW1_7184906365,Chance2Win,57,True
EUW1_7184906365,xiang yang hua,234,True
EUW1_7184906365,LINDLIND,893,True
EUW1_7184906365,SzturmiGapNoCap,42,True
EUW1_7184906365,rafamort22,526,True
EUW1_7186328034,Midgard Phoenix,150,True
EUW1_7186328034,Agurin,60,True
EUW1_7186328034,your rank 1,126,True
EUW1_7186328034,supp is weak XD,22,True
EUW1_7186328034,Mors Nos Omnes,888,True
EUW1_7186328034,Doesnt Matterr,164,False
EUW1_7186328034,,163,False
EUW1_7186328034,Λlixx,777,False
EUW1_7186328034,FLICKERRRRRRRRRR,42,False
EUW1_7186328034,Paixdia,53,False
EUW1_7184643848,Pheliatalix,122,True
EUW1_7184643848,Kobs,72,True
EUW1_7184643848,Fr3d,910,True
EUW1_7184643848,Skreaaam,523,True
EUW1_7184643848,,117,True
EUW1_7184643848,JDG LVS,893,False
EUW1_7184643848,jibjungdoen,25,False
EUW1_7184643848,RECLAIMER ARC,126,False
EUW1_7184643848,GO Cosmïc,22,False
EUW1_7184643848,Eskíi,99,False
EUW1_7185248214,Sompala,48,False
EUW1_7185248214,Olibur Qwen,104,False
EUW1_7185248214,RNGx1jm234kd,134,False
EUW1_7185248214,CΟSUO,221,False
EUW1_7185248214,ELAjjTEN,117,False
EUW1_7185248214,mr deudaman,799,True
EUW1_7185248214,xLittle Bee2,60,True
EUW1_7185248214,,238,True
EUW1_7185248214,SHYIJYQQD,145,True
EUW1_7185248214,Dym le Banni,3,True
EUW1_7189201644,BLOODTHIRSTY,24,False
EUW1_7189201644,128Prominence,234,False
EUW1_7189201644,Panza Soriana,161,False
EUW1_7189201644,Morfan,81,False
EUW1_7189201644,ŚIGMA OLUS,89,False
EUW1_7189201644,Deptrai,98,True
EUW1_7189201644,Sinerias,11,True
EUW1_7189201644,,90,True
EUW1_7189201644,Ryùdooo,51,True
EUW1_7189201644,Keriarabe,99,True
EUW1_7184950624,,114,False
EUW1_7184950624,KOJl9N DOMINATOR,77,False
EUW1_7184950624,tempjhdt4gc,55,False
EUW1_7184950624,X04ZYN,51,False
EUW1_7184950624,Andraž,497,False
EUW1_7184950624,ΛzαzeL,86,True
EUW1_7184950624,,234,True
EUW1_7184950624,Otto Ferocity,127,True
EUW1_7184950624,Kaori3,81,True
EUW1_7184950624,Versonance,37,True
EUW1_7191503112,Maynter,14,True
EUW1_7191503112,Rhilech,72,True
EUW1_7191503112,i am obsessed,8,True
EUW1_7191503112,Goofy syndrome,157,True
EUW1_7191503112,star zall,45,True
EUW1_7191503112,Spoodersussi,2,False
EUW1_7191503112,Zwickl,121,False
EUW1_7191503112,XXXXXXXXY1,7,False
EUW1_7191503112,Iamatinan,84,False
EUW1_7191503112,alvarooo,497,False
EUW1_7189994193,Panghi,516,True
EUW1_7189994193,Zubac,234,True
EUW1_7189994193,cha99,91,True
EUW1_7189994193,Thenîz,96,True
EUW1_7189994193,Xephal,201,True
EUW1_7189994193,Kenarettaut,122,False
EUW1_7189994193,Hankat,72,False
EUW1_7189994193,fantomisto,910,False
EUW1_7189994193,RODTANG FIST,119,False
EUW1_7189994193,,16,False
EUW1_7185169506,žlutá opička,777,True
EUW1_7185169506,Engage,154,True
EUW1_7185169506,15 02 2022,910,True
EUW1_7185169506,Johnny Dolphins,42,True
EUW1_7185169506,Walid Georgey,555,True
EUW1_7185169506,Return of Raider,122,False
EUW1_7185169506,,120,False
EUW1_7185169506,,238,False
EUW1_7185169506,adriano30,96,False
EUW1_7185169506,Gerap,117,False
EUW1_7185736396,aitem,41,False
EUW1_7185736396,Ðepartures,104,False
EUW1_7185736396,Dw we win this,103,False
EUW1_7185736396,Scorth,22,False
EUW1_7185736396,MEGAZORD XERSUS7,74,False
EUW1_7185736396,,110,True
EUW1_7185736396,Leon der Löwe,59,True
EUW1_7185736396,Franek Ocean,127,True
EUW1_7185736396,G0DSENT,67,True
EUW1_7185736396,wambo 2,518,True
EUW1_7185318707,RKRKZN,150,True
EUW1_7185318707,Mountain Wolf,91,True
EUW1_7185318707,,13,True
EUW1_7185318707,dravensamira,22,True
EUW1_7185318707,epclock,412,True
EUW1_7185318707,skygge kriger,164,False
EUW1_7185318707,naau1,203,False
EUW1_7185318707,VΣTHΣΘ,3,False
EUW1_7185318707,Τoffe,222,False
EUW1_7185318707,DRUKARZ LP,117,False
EUW1_7184640107,mr deudaman,799,True
EUW1_7184640107,gothic 3 enjoyer,78,True
EUW1_7184640107,TheRoyalKanin,103,True
EUW1_7184640107,Clopium,42,True
EUW1_7184640107,YCO,16,True
EUW1_7184640107,TheDisconnectTV,26,False
EUW1_7184640107,eune mikusik11,234,False
EUW1_7184640107, Garruk KC Acc,134,False
EUW1_7184640107,Seelamev2,222,False
EUW1_7184640107,the voıces,555,False
EUW1_7188244118,LEC RISING STAR,164,True
EUW1_7188244118,1313546574643321,143,True
EUW1_7188244118,Kisuke Þ,4,True
EUW1_7188244118,WWWWWVWVWWWW,119,True
EUW1_7188244118,Moliiii,16,True
EUW1_7188244118,Virgin Radio,887,False
EUW1_7188244118,ﬂy high brother,36,False
EUW1_7188244118,Amora67Phase,166,False
EUW1_7188244118,I Like Cream Pie,22,False
EUW1_7188244118,,235,False
EUW1_7191482497,Wo Shi Shanyang,887,True
EUW1_7191482497,Osmann123,64,True
EUW1_7191482497,nafkelah5,777,True
EUW1_7191482497,Bench Queen,51,True
EUW1_7191482497,Wrongo,89,True
EUW1_7191482497,Mighty Mouse G,897,False
EUW1_7191482497,Zubac,143,False
EUW1_7191482497,SRTSS,42,False
EUW1_7191482497,McBooshi,110,False
EUW1_7191482497,sexysurferboy,78,False
EUW1_7190570391,genug gespielt,58,False
EUW1_7190570391,,200,False
EUW1_7190570391,sxο,84,False
EUW1_7190570391,Pezkal,42,False
EUW1_7190570391,sup5432523,526,False
EUW1_7190570391,AFW Aanng,799,True
EUW1_7190570391,Hollywood Matze,60,True
EUW1_7190570391,zeus mid acc,3,True
EUW1_7190570391,Zyοn,51,True
EUW1_7190570391,sexysurferboy,201,True
EUW1_7186046415,Nillee,893,True
EUW1_7186046415,,59,True
EUW1_7186046415,,246,True
EUW1_7186046415,Hatemylifeee,222,True
EUW1_7186046415,everydaygayguy,26,True
EUW1_7186046415,Nyssnysskel,421,False
EUW1_7186046415,INT Nord,35,False
EUW1_7186046415,ISSE G,245,False
EUW1_7186046415,Theatrical Art,81,False
EUW1_7186046415,NoDuGap,497,False
EUW1_7184737742,,164,True
EUW1_7184737742,30th of November,234,True
EUW1_7184737742,4B JayJ,103,True
EUW1_7184737742,Skreaaam,22,True
EUW1_7184737742,KEKW supp,526,True
EUW1_7184737742,,58,False
EUW1_7184737742,,120,False
EUW1_7184737742,RECLAIMER ARC,126,False
EUW1_7184737742,Lovelorn,63,False
EUW1_7184737742,Hannover,555,False
EUW1_7187076659,El mucho törö,19,True
EUW1_7187076659,stepheres3,72,True
EUW1_7187076659,Kryzik,777,True
EUW1_7187076659,ANDARlEL,157,True
EUW1_7187076659,Qnoxs,37,True
EUW1_7187076659,Bennyy,516,False
EUW1_7187076659,GOGO MONTAGE,429,False
EUW1_7187076659,,517,False
EUW1_7187076659,does it rayn,63,False
EUW1_7187076659,,43,False
EUW1_7191137785,BAZOOKADOESDEJOB,92,True
EUW1_7191137785,Charlie Heaton,56,True
EUW1_7191137785,Kaiser lmpact,163,True
EUW1_7191137785,,81,True
EUW1_7191137785,sicarios wolorz,517,True
EUW1_7191137785,Vizícsacsi,58,False
EUW1_7191137785,Shourdy,234,False
EUW1_7191137785,WilliamFour4ever,3,False
EUW1_7191137785,your rank 1,22,False
EUW1_7191137785,Nio Nio Nii,16,False
EUW1_7188848592,Arcanian,516,False
EUW1_7188848592,coñito frito,20,False
EUW1_7188848592,Im horny and sad,887,False
EUW1_7188848592,does it rayn,110,False
EUW1_7188848592,sindrelolpro2345,235,False
EUW1_7188848592,Rosinânté,799,True
EUW1_7188848592,bu rüya benim,104,True
EUW1_7188848592,Łanz,711,True
EUW1_7188848592,Sherwan,202,True
EUW1_7188848592,Duo Abuse,40,True
EUW1_7187378223,,134,True
EUW1_7187378223,Morendafydd,62,True
EUW1_7187378223,Ryuks red apple,50,True
EUW1_7187378223,bot plaything,221,True
EUW1_7187378223,SuppAllTheWayUP,350,True
EUW1_7187378223,Cabex,9,False
EUW1_7187378223, FXN Zerberus,17,False
EUW1_7187378223,wo de baobei,91,False
EUW1_7187378223,kein Verlass,81,False
EUW1_7187378223,FXN UnderNexus,111,False
EUW1_7184790192,Go Ha Go Ha,901,False
EUW1_7184790192,ismααα,234,False
EUW1_7184790192,NAAYIL,136,False
EUW1_7184790192,Comte Harebøurg,81,False
EUW1_7184790192,Fleshyy,497,False
EUW1_7184790192,Shending Help,98,True
EUW1_7184790192,Kämusari,799,True
EUW1_7184790192,VININE Rafe,34,True
EUW1_7184790192,TheRoyalKanin,51,True
EUW1_7184790192,NAYMTCPYJV,99,True
EUW1_7191545862,WeAreGonnaMakeIt,24,True
EUW1_7191545862,DenSygeKamel69,77,True
EUW1_7191545862,Iamatinan,84,True
EUW1_7191545862,chall in 9 days,51,True
EUW1_7191545862,TIKT0K SUPERSTAR,412,True
EUW1_7191545862,Bobsik,86,False
EUW1_7191545862,Ahsokaa,143,False
EUW1_7191545862,Łanz,711,False
EUW1_7191545862,v9 Shakur,18,False
EUW1_7191545862,Azzapp,161,False
EUW1_7189484462,Nature Of Time,799,True
EUW1_7189484462,Aigrikiki,104,True
EUW1_7189484462,Mansterninja,517,True
EUW1_7189484462,Daggur,96,True
EUW1_7189484462,LeoNaut Phobia,89,True
EUW1_7189484462,Petoska,92,False
EUW1_7189484462,e4 c5 Nf3 e6 c4 ,234,False
EUW1_7189484462,Major706706,134,False
EUW1_7189484462,TH Jerkz,202,False
EUW1_7189484462,Atatt,555,False
EUW1_7190932836,Se Jong x Suzy,92,False
EUW1_7190932836,Maaz Patel,25,False
EUW1_7190932836,,38,False
EUW1_7190932836,Mishigu,222,False
EUW1_7190932836,Rhilech,111,False
EUW1_7190932836,ABAZA 1,58,True
EUW1_7190932836,Voeplil0,120,True
EUW1_7190932836,Λlixx,517,True
EUW1_7190932836,xpp xdd,51,True
EUW1_7190932836,astraphοbia,555,True
EUW1_7191188787,BAZOOKADOESDEJOB,92,False
EUW1_7191188787,alvarooo,497,False
EUW1_7191188787,WhyMeManPls,42,False
EUW1_7191188787,WWWWWVWVWWWW,119,False
EUW1_7191188787,Nio Nio Nii,143,False
EUW1_7191188787,Se Jong x Suzy,799,True
EUW1_7191188787,19helforca03,25,True
EUW1_7191188787,Bollito de Cacao,777,True
EUW1_7191188787,ADexapunch,81,True
EUW1_7191188787,ICH WILL NUR SIE,40,True
EUW1_7186202519,GreekButcher,266,False
EUW1_7186202519,ERSIN GOREN,104,False
EUW1_7186202519,Winter1z,711,False
EUW1_7186202519,,222,False
EUW1_7186202519,Amelda,412,False
EUW1_7186202519,SINMIVAK 2026,85,True
EUW1_7186202519,KOJl9N DOMINATOR,77,True
EUW1_7186202519,Τoffe,777,True
EUW1_7186202519,TakeSet sama,22,True
EUW1_7186202519,,40,True
EUW1_7187276091,ASSANE DIOP 9,58,True
EUW1_7187276091,Agurin,56,True
EUW1_7187276091,Ag0ny,134,True
EUW1_7187276091,Skillshot Lander,81,True
EUW1_7187276091,the voıces,89,True
EUW1_7187276091,Rocklho,54,False
EUW1_7187276091,Engage,154,False
EUW1_7187276091,XXXXXXXXY1,39,False
EUW1_7187276091,MetroArcher,51,False
EUW1_7187276091,eustachian,147,False
EUW1_7190957237,,114,True
EUW1_7190957237,Brenth,62,True
EUW1_7190957237,Λlixx,84,True
EUW1_7190957237,vzz3,202,True
EUW1_7190957237,,111,True
EUW1_7190957237,TheRuneLoL,8,False
EUW1_7190957237,Rhilech,234,False
EUW1_7190957237,FatherMentos,3,False
EUW1_7190957237,chöego,51,False
EUW1_7190957237,Versonance,147,False
EUW1_7191999513,SMRADOCH ROBO,68,True
EUW1_7191999513,Engage,154,True
EUW1_7191999513,TwTVxKenzuke,777,True
EUW1_7191999513,MetroArcher,51,True
EUW1_7191999513,epclock,201,True
EUW1_7191999513,ZCQN0FZYUN,516,False
EUW1_7191999513,ismααα,60,False
EUW1_7191999513,,238,False
EUW1_7191999513,KC NEXT ADKING,119,False
EUW1_7191999513,,555,False
EUW1_7188292760,iudex,8,False
EUW1_7188292760,xiang yang hua,104,False
EUW1_7188292760,ThePowerOfEvil,134,False
EUW1_7188292760,tempqnqcerjoocyn,22,False
EUW1_7188292760,DANI GAMBINOO,111,False
EUW1_7188292760,Ifryji,17,True
EUW1_7188292760,Kämusari,72,True
EUW1_7188292760,Màthieuf,84,True
EUW1_7188292760,Go Ha Go Ha,42,True
EUW1_7188292760,LeoNaut Phobia,497,True
EUW1_7188757194,Botlane Kamon,6,True
EUW1_7188757194,Taniserd,120,True
EUW1_7188757194,,777,True
EUW1_7188757194,Yiken,22,True
EUW1_7188757194,Nio Nio Nii,16,True
EUW1_7188757194,genug gespielt,24,False
EUW1_7188757194,Inspireeed,254,False
EUW1_7188757194,         aLdaaaa,31,False
EUW1_7188757194,Bollito de Cacao,115,False
EUW1_7188757194,ReldiK,235,False
EUW1_7189095580,Nøah,98,True
EUW1_7189095580,Zubac,143,True
EUW1_7189095580,15 02 2022,39,True
EUW1_7189095580,TH Bellingham,110,True
EUW1_7189095580,mersadge,111,True
EUW1_7189095580,FatherMentos,893,False
EUW1_7189095580,DETDERT TWITCHTV,91,False
EUW1_7189095580,faker baIIsack,777,False
EUW1_7189095580,HAZEL 2026,51,False
EUW1_7189095580,overpow,432,False
EUW1_7188579298,SΟTSY,3,False
EUW1_7188579298,ArianaFillAcc,254,False
EUW1_7188579298,Minamas,83,False
EUW1_7188579298,Ať se houpá,96,False
EUW1_7188579298,,235,False
EUW1_7188579298,J Ű N G L E R,154,True
EUW1_7188579298,Remy Albers,80,True
EUW1_7188579298,Petros Karaklass,15,True
EUW1_7188579298,motus vetiti,22,True
EUW1_7188579298,unheard preacher,201,True
EUW1_7184383497,platamon prodigy,24,True
EUW1_7184383497,,799,True
EUW1_7184383497,ocsaV,103,True
EUW1_7184383497,6 months in B4,110,True
EUW1_7184383497,Mr Iranac,117,True
EUW1_7184383497,Petoska,893,False
EUW1_7184383497,i am flawed,233,False
EUW1_7184383497, Garruk KC Acc,127,False
EUW1_7184383497,WWWWWVWVWWWW,119,False
EUW1_7184383497,Shawi Katami,53,False
EUW1_7191935984,Ifryji,86,True
EUW1_7191935984,człowiek z gazu,75,True
EUW1_7191935984,QloTrGeSdV,81,True
EUW1_7191935984,True Bluee,517,True
EUW1_7191935984,LeoNaut Phobia,497,True
EUW1_7191935984,Odiseo DiIdo,122,False
EUW1_7191935984,Rhilech,72,False
EUW1_7191935984,sahira,69,False
EUW1_7191935984,yatzy hunter,202,False
EUW1_7191935984,ICH WILL NUR SIE,40,False
EUW1_7189658160,lllIIIllI,893,False
EUW1_7189658160,DenisMarocanu,104,False
EUW1_7189658160,Rewe City,154,False
EUW1_7189658160,Andolos,147,False
EUW1_7189658160,spongelowbob,235,False
EUW1_7189658160,Angelzz,10,True
EUW1_7189658160,AlexisRenG,64,True
EUW1_7189658160,Jian Chandra,134,True
EUW1_7189658160,Thenîz,910,True
EUW1_7189658160,DMG Baki,78,True
EUW1_7186062766,Nillee,893,True
EUW1_7186062766,Rhilech,72,True
EUW1_7186062766,Mishigu,42,True
EUW1_7186062766,Game Ovaa,7,True
EUW1_7186062766,SMRADOCH LEVI,89,True
EUW1_7186062766,Go Ha Go Ha,68,False
EUW1_7186062766,Hyweedri,427,False
EUW1_7186062766,,246,False
EUW1_7186062766,ADC2709,119,False
EUW1_7186062766,KOBZZ FULL FOCUS,555,False
EUW1_7189757494,stardewvalley67,64,True
EUW1_7189757494,KOBZZ FULL FOCUS,104,True
EUW1_7189757494,         aLdaaaa,31,True
EUW1_7189757494,WWWWWVWVWWWW,81,True
EUW1_7189757494,Infoneral,111,True
EUW1_7189757494,359173365129257,240,False
EUW1_7189757494,Zubac,234,False
EUW1_7189757494,Τoffe,42,False
EUW1_7189757494,Game Ovaa,96,False
EUW1_7189757494,Uvynonr,432,False
EUW1_7190701614,hop low,150,True
EUW1_7190701614,JDS 2115,106,True
EUW1_7190701614,Godskin Apostle,103,True
EUW1_7190701614,Nomi,145,True
EUW1_7190701614,SubbyformyLillia,497,True
EUW1_7190701614,Tojî Fushîguro,64,False
EUW1_7190701614,chill n positive,120,False
EUW1_7190701614,Poro with Cookie,61,False
EUW1_7190701614,,81,False
EUW1_7190701614,alvarooo,57,False
EUW1_7190126110,Zerkome,79,True
EUW1_7190126110,DETDERT TWITCHTV,121,True
EUW1_7190126110,Kodokuna samurai,157,True
EUW1_7190126110,sexysurferboy,202,True
EUW1_7190126110,,235,True
EUW1_7190126110,,150,False
EUW1_7190126110,excommunicadø,104,False
EUW1_7190126110,Lurox,103,False
EUW1_7190126110,Paint Paint,21,False
EUW1_7190126110,Asxavipi,518,False
EUW1_7192084729,Virgin Radio,893,False
EUW1_7192084729,xiang yang hua,234,False
EUW1_7192084729,ocsaV,134,False
EUW1_7192084729,chall in 9 days,51,False
EUW1_7192084729,epclock,412,False
EUW1_7192084729,Stuckie McSnort,126,True
EUW1_7192084729,blueface1,72,True
EUW1_7192084729,VΣTHΣΘ,61,True
EUW1_7192084729,2023 SOLDIER,22,True
EUW1_7192084729,MariosHouse,888,True
EUW1_7190595172,Her Koalaa,39,True
EUW1_7190595172,alvarooo,234,True
EUW1_7190595172,lowmasterPIGS,103,True
EUW1_7190595172,jxkskt,498,True
EUW1_7190595172,Chiibrolito,526,True
EUW1_7190595172,2035 TCL Champ,58,False
EUW1_7190595172,ZZZZZXXXXX,200,False
EUW1_7190595172,EkkoSuna,245,False
EUW1_7190595172,Operation EUW,202,False
EUW1_7190595172,Alien Fu Fu,12,False
EUW1_7185908330,Makıfu,164,False
EUW1_7185908330,AFW Ssaiko,62,False
EUW1_7185908330,faker baIIsack,134,False
EUW1_7185908330,canathan,360,False
EUW1_7185908330,gaengsin,53,False
EUW1_7185908330,FIGHT FIGHT,58,True
EUW1_7185908330,,876,True
EUW1_7185908330,,910,True
EUW1_7185908330,,42,True
EUW1_7185908330,Pucki,201,True
EUW1_7187417480,Âme Apaisée ,13,False
EUW1_7187417480,gothic 3 enjoyer,78,False
EUW1_7187417480,Winter1z,166,False
EUW1_7187417480,BunnyBeast,202,False
EUW1_7187417480,DANI GAMBINOO,497,False
EUW1_7187417480,TPR Sündiger,68,True
EUW1_7187417480,Morendafydd,17,True
EUW1_7187417480,KSAEZ,777,True
EUW1_7187417480,Keziix 1,236,True
EUW1_7187417480,,267,True
EUW1_7185940964,Petoska,893,True
EUW1_7185940964,LA GADJI PAQUETA,72,True
EUW1_7185940964,snKarma,105,True
EUW1_7185940964,Varry,22,True
EUW1_7185940964,KFC at home,16,True
EUW1_7185940964,SatØrius,14,False
EUW1_7185940964,g plus d ame,79,False
EUW1_7185940964,c0st0m,134,False
EUW1_7185940964,blue the wizard3,42,False
EUW1_7185940964,riven333,40,False
EUW1_7186379620,Zerkome,799,False
EUW1_7186379620,no micro jgler,72,False
EUW1_7186379620,ThePowerOfEvil,50,False
EUW1_7186379620,Sunfry,432,False
EUW1_7186379620,Myrtus,18,False
EUW1_7186379620,Mighty Mouse G,897,True
EUW1_7186379620,Sir Leywin,887,True
EUW1_7186379620,XXXXXXXXY1,517,True
EUW1_7186379620,nafkelah5,222,True
EUW1_7186379620,Bibiribobidis,526,True
EUW1_7188182894,Nillee,893,True
EUW1_7188182894,Fìndus,59,True
EUW1_7188182894,Odysseus131,163,True
EUW1_7188182894,blue the wizard3,42,True
EUW1_7188182894,,117,True
EUW1_7188182894,KNEEL MORTAL,126,False
EUW1_7188182894,ismααα,64,False
EUW1_7188182894,Cotonielissi,7,False
EUW1_7188182894,highest self ,429,False
EUW1_7188182894,sup5432523,526,False
EUW1_7188772901,NAAYIL,266,True
EUW1_7188772901,GarytuyGh,121,True
EUW1_7188772901,morda cwelu,84,True
EUW1_7188772901,Nubobo,42,True
EUW1_7188772901,Mors Nos Omnes,53,True
EUW1_7188772901,KF51 Panther,106,False
EUW1_7188772901,Gold Coin,35,False
EUW1_7188772901,Mid1704,3,False
EUW1_7188772901,Arztoso,22,False
EUW1_7188772901,Philosophus Paul,888,False
EUW1_7186227124,ZemunTB87,516,False
EUW1_7186227124,wo hen ta,517,False
EUW1_7186227124,MagierJo,32,False
EUW1_7186227124,PeaceRuler,222,False
EUW1_7186227124,SFD Siegfried,888,False
EUW1_7186227124,PoEs tk,92,True
EUW1_7186227124,Kobs,72,True
EUW1_7186227124,EkkoSuna,245,True
EUW1_7186227124,EDGViper0,523,True
EUW1_7186227124,Pan 2024,412,True
EUW1_7185261090,BAHAHHAHAHAHAHHA,897,True
EUW1_7185261090,HopeSheSeesThis,30,True
EUW1_7185261090,Unicow,42,True
EUW1_7185261090,6 months in B4,498,True
EUW1_7185261090,Kocourek,111,True
EUW1_7185261090,Simpli,799,False
EUW1_7185261090,Fìndus,59,False
EUW1_7185261090,has a problem,8,False
EUW1_7185261090,Νeοn ,51,False
EUW1_7185261090,Paladin du Nexus,43,False
EUW1_7190790953,Cicciopotetor,79,False
EUW1_7190790953,ismααα,60,False
EUW1_7190790953,B1G MENTAL,25,False
EUW1_7190790953,KDavid02,498,False
EUW1_7190790953,Boubouaset,42,False
EUW1_7190790953,wuyuz,8,True
EUW1_7190790953,LA GADJI PAQUETA,72,True
EUW1_7190790953,,246,True
EUW1_7190790953,Shi no Gekαi,202,True
EUW1_7190790953,svavelsyra,267,True
EUW1_7185022427,NAAYIL,266,False
EUW1_7185022427,Frαnk Castle,64,False
EUW1_7185022427,SupremeG0at,84,False
EUW1_7185022427,Rayito,42,False
EUW1_7185022427,I S0ny I,432,False
EUW1_7185022427,JDG LVS,39,True
EUW1_7185022427,PKM N94,35,True
EUW1_7185022427,RELATIVOOO,3,True
EUW1_7185022427,Kuangshe,51,True
EUW1_7185022427,Lekcyc LFT,526,True
EUW1_7191841057,Êrsin,68,True
EUW1_7191841057,y1wanc1beishaηg,121,True
EUW1_7191841057,faraway dream,42,True
EUW1_7191841057,Clumsy princess,22,True
EUW1_7191841057,Machine sama,40,True
EUW1_7191841057,Naronatinabe,78,False
EUW1_7191841057,,254,False
EUW1_7191841057,Ripple Overdrive,103,False
EUW1_7191841057,,81,False
EUW1_7191841057,TR1CKYM4DL1K1,37,False
EUW1_7185999958,Virgin Radio,777,False
EUW1_7185999958,Pandaa Is Legend,121,False
EUW1_7185999958,,38,False
EUW1_7185999958,bOTÓND,51,False
EUW1_7185999958,Perchoni,50,False
EUW1_7185999958,Conor McGregοr,80,True
EUW1_7185999958,Lost Generation,104,True
EUW1_7185999958,SUPRΕMΕ,13,True
EUW1_7185999958,Tirtourne,110,True
EUW1_7185999958,Knurble,99,True
EUW1_7191919074,Êrsin,68,False
EUW1_7191919074,Pandaa Is Legend,64,False
EUW1_7191919074,Ag0ny,711,False
EUW1_7191919074,blue the wizard3,42,False
EUW1_7191919074,Boubouaset,555,False
EUW1_7191919074,Go Ha Go Ha,3,True
EUW1_7191919074,ERSIN GOREN,234,True
EUW1_7191919074,shao la int,517,True
EUW1_7191919074,Mishigu,51,True
EUW1_7191919074,Discord Diff,53,True
EUW1_7187173658,skygge kriger,164,False
EUW1_7187173658,Berk Demir,64,False
EUW1_7187173658,QloTrGeSdV,517,False
EUW1_7187173658,Deádly,51,False
EUW1_7187173658,marlοn,223,False
EUW1_7187173658,Nillee,58,True
EUW1_7187173658,ismααα,5,True
EUW1_7187173658,appreciation0,134,True
EUW1_7187173658,Go Ha Go Ha,42,True
EUW1_7187173658,sexysurferboy,78,True
EUW1_7184611855,Alone Rivén,79,True
EUW1_7184611855,Fìndus,234,True
EUW1_7184611855,Łanz,901,True
EUW1_7184611855,Numandiel,115,True
EUW1_7184611855,TheLastGraph,26,True
EUW1_7184611855,Gaethan,266,False
EUW1_7184611855,sød spiller,103,False
EUW1_7184611855,JDS 2115,106,False
EUW1_7184611855,Cut My Lìp,50,False
EUW1_7184611855,Ryu Min seok1,111,False
