match_id,summoner_name,champion_id,role,win,bans_team_1,bans_team_2
EUW1_7213287445,always believed,78,UTILITY,False,"[432, 799, 119, 893, 897]","[7, 77, 799, 22, 897]"
EUW1_7213287445,T1 Z3US,266,TOP,True,"[432, 799, 119, 893, 897]","[7, 77, 799, 22, 897]"
EUW1_7213287445,owlonsky,76,JUNGLE,True,"[432, 799, 119, 893, 897]","[7, 77, 799, 22, 897]"
EUW1_7213287445,cha99,91,MIDDLE,True,"[432, 799, 119, 893, 897]","[7, 77, 799, 22, 897]"
EUW1_7213287445,Benched Bjoernen,42,BOTTOM,True,"[432, 799, 119, 893, 897]","[7, 77, 799, 22, 897]"
EUW1_7213287445,LiL TommyG,497,UTILITY,True,"[432, 799, 119, 893, 897]","[7, 77, 799, 22, 897]"
EUW1_7222198184,Monsieur Dunks,58,TOP,True,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,Zubac,62,JUNGLE,True,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,etow,55,MIDDLE,True,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,BoyesTheres,22,BOTTOM,True,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,Only Nightmares,26,UTILITY,True,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,Top carry role,799,TOP,False,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,DaaaaahVys,72,JUNGLE,False,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,cha99,84,MIDDLE,False,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,Major Alexander,360,BOTTOM,False,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7222198184,SHRDR,497,UTILITY,False,"[42, 7, 51, 2, 897]","[893, 234, 7, 12, 51]"
EUW1_7220109528,Makıfu,34,TOP,True,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,vsdvrertbhtrhtre,234,JUNGLE,True,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,ThePowerOfEvil,112,MIDDLE,True,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,PAKO ETERNAL,42,BOTTOM,True,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,1roNN,412,UTILITY,True,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,LOTUS TTV,31,TOP,False,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,KOJl9N DOMINATOR,254,JUNGLE,False,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,,119,BOTTOM,False,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,k the kid,63,MIDDLE,False,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7220109528,mattiamaso,53,UTILITY,False,"[99, 202, 238, 107, 266]","[51, 72, 103, 12, 114]"
EUW1_7213627306,Monsieur Dunks,14,TOP,False,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,BLUERZOR,64,JUNGLE,False,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,DavidGoggins Arc,268,MIDDLE,False,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,Gαzir,145,BOTTOM,False,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,M1CHELANGELO,111,UTILITY,False,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,BJK Kuti,98,TOP,True,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,for better luck,78,JUNGLE,True,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,Taneshi,134,MIDDLE,True,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,Deádly,81,BOTTOM,True,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7213627306,OSW Anubis,43,UTILITY,True,"[51, 201, 799, 897, 22]","[893, 72, 92, 39, 42]"
EUW1_7220535345,,897,BOTTOM,True,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,its my return,427,JUNGLE,True,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,cha99,91,MIDDLE,True,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,Faker On Adc 123,96,TOP,True,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,M1CHELANGELO,57,UTILITY,True,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,TTV KERBEROS LOL,67,TOP,False,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,Sir Leywin,64,JUNGLE,False,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,Aizyths,103,MIDDLE,False,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,Keduii123,42,BOTTOM,False,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7220535345,Gerap,117,UTILITY,False,"[119, 7, 201, 799, 114]","[7, 555, -1, 119, 799]"
EUW1_7217177165,sparethelies,893,TOP,False,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,neroswallowtail1,104,JUNGLE,False,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,S3rum1,18,MIDDLE,False,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,Haevoneetora,30,BOTTOM,False,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,Gerap,117,UTILITY,False,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,623HS,92,TOP,True,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,Gernatshoo,77,JUNGLE,True,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,Twelve Mid Acc,84,MIDDLE,True,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,Daksider,222,BOTTOM,True,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7217177165,ShatterhandV2,412,UTILITY,True,"[51, 555, 799, 72, 39]","[7, 55, 121, 58, 42]"
EUW1_7215575512,sense xvenım,39,TOP,True,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,ERSIN GOREN,104,JUNGLE,True,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,IntøxqZz,517,MIDDLE,True,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,senna victim,51,BOTTOM,True,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,reoace,37,UTILITY,True,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,Kobbe,36,TOP,False,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,Yiken,62,JUNGLE,False,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,ZoeLover69,142,MIDDLE,False,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,Ryuk2016,22,BOTTOM,False,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7215575512,15 02 2013,89,UTILITY,False,"[799, 72, 555, 107, 35]","[81, 166, 42, 777, 76]"
EUW1_7218419574,Cabex,9,TOP,False,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,Kämusari,234,JUNGLE,False,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,Silk iwnl,777,MIDDLE,False,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,motus vetiti,96,BOTTOM,False,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,98 Percent Faith,147,UTILITY,False,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,TheDisconnectTV,26,TOP,True,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,Sinerias,11,JUNGLE,True,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,Dashý,157,MIDDLE,True,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,McBooshi,115,BOTTOM,True,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218419574,ShadowZerô,16,UTILITY,True,"[107, 2, 254, 246, -1]","[62, 72, 84, 555, 799]"
EUW1_7218874024, q t u hgd v,799,TOP,False,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,eune mikusik11,141,JUNGLE,False,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,OSW Anubis,90,MIDDLE,False,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,cadlia,22,BOTTOM,False,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,Batuuu,78,UTILITY,False,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,Wo Shi Shanyang,58,TOP,True,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,Cast,131,JUNGLE,True,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,Phantasmasm,163,MIDDLE,True,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,Clopium,157,BOTTOM,True,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7218874024,spam WideHardo,3,UTILITY,True,"[72, 166, 38, 42, 429]","[119, 7, 42, 122, 107]"
EUW1_7221348620,SINMIVAK 2026,84,TOP,False,"[107, 799, 22, 234, -1]","[51, 39, 7, 119, 799]"
EUW1_7221348620,TH Jerkz,56,JUNGLE,False,"[107, 799, 22, 234, -1]","[51, 39, 7, 119, 799]"
EUW1_7221348620,Lucie Bílá L9,429,MIDDLE,False,"[107, 799, 22, 234, -1]","[51, 39, 7, 119, 799]"
EUW1_7221348620,DONATELL0,42,BOTTOM,False,"[107, 799, 22, 234, -1]","[51, 39, 7, 119, 799]"
EUW1_7221348620,Nio Nio Nii,526,UTILITY,False,"[107, 799, 22, 234, -1]","[51, 39, 7, 119, 799]"
